Date,Open,High,Low,Close,Adj Close,Volume
4/19/2017,62350,63300,62150.10156,63089.19922,62874.17578,12089
4/20/2017,63005,63610,62751.10156,63500.80078,63284.37891,12427
4/21/2017,63325,63698,63016.89844,63283.69922,63068.01563,9607
4/24/2017,63120,64200,63110,63995.39844,63777.28906,12079
4/25/2017,64200,66755.5,63880,66566.20313,66339.32031,28579
4/26/2017,66500,69848.79688,66487,68850.5,68615.83594,43642
4/27/2017,69200,70500,68000,68495.60156,68262.14844,50104
4/28/2017,68858.5,69000,67706,67909.20313,67677.76563,17996
5/2/2017,68050,68899.79688,67600,68372.5,68139.47656,17924
5/3/2017,68563.10156,69750,68455.20313,68639.89844,68405.95313,17264
5/4/2017,68944,69173.5,66501,67022.5,66794.07031,28669
5/5/2017,66861,68399,66500,68136,67903.77344,20751
5/8/2017,68499.89844,68720,67450,67634.10156,67403.60156,12208
5/9/2017,68200,68200,66587.39844,66683,66455.72656,16105
5/10/2017,66800.10156,66999,65822.20313,65936.70313,65711.96875,17167
5/11/2017,66000,67371.79688,65902.10156,66056,65830.85938,15027
5/12/2017,66105,66488,65300,65455.10156,65232.01953,9995
5/15/2017,65620,66081,65200.80078,65823.39844,65599.0625,10189
5/16/2017,65990,66360,65500,66093.39844,65868.13281,14100
5/17/2017,66200,68270,65700,68054.70313,67822.75,28781
5/18/2017,67750,69188,66640.10156,66960.39844,66732.17188,21701
5/19/2017,67290,67699.89844,64164.89844,65876.60156,65652.07813,15118
5/22/2017,66100.5,66799,64100,64254.10156,64035.10938,13002
5/23/2017,64480,64700,63000,63976.10156,63758.05469,19116
5/24/2017,63900,63958.39844,62400,62519.69922,62306.61328,11106
5/25/2017,62660,64200,62000,63820,63602.48828,20131
5/26/2017,64199.89844,65690,63922.19922,65401.80078,65178.89063,15831
5/29/2017,65699,66370,64750,64937.89844,64716.57422,10018
5/30/2017,64938,65600,64561.19922,65398.10156,65175.21094,7921
5/31/2017,65351.39844,65882,65009,65559.10156,65335.65234,6625
6/1/2017,65619.5,68599,65619.5,68217.29688,67984.78906,27596
6/2/2017,68450,68993.89844,67500,67716,67485.21875,15738
6/5/2017,67910,68598,67900,68334.20313,68101.30469,7478
6/6/2017,68500,69240,67300,68820.5,68585.94531,15435
6/7/2017,68830.29688,69347.20313,68499,68986,68750.875,10469
6/8/2017,69000.10156,71995,68700,71129.60156,70887.17969,39075
6/9/2017,71404,73200,71251.10156,72901.20313,72652.74219,33946
6/12/2017,72901.20313,74016.20313,72245,73331.60156,73081.67969,24677
6/13/2017,73401,74147.5,71555,72369.29688,72122.63281,23590
6/14/2017,71980,71980,70880,71102.10156,70859.76563,19049
6/15/2017,71235,73184.89844,71198.89844,72847.5,72599.23438,19573
6/16/2017,73148,73401,71707.5,71978.10156,71732.77344,15153
6/19/2017,72499.89844,72870,71560.20313,71760.20313,71515.625,9973
6/20/2017,71980,72800,71315.29688,71656.20313,71411.97656,11042
6/21/2017,71850,72297.89844,71324.5,71709.10156,71464.70313,7666
6/22/2017,72198.89844,72495,70650.10156,70975.89844,70734,10644
6/23/2017,71500,71500,69596,69935.79688,69697.4375,12316
6/27/2017,69955,70400,68270,68585.5,68351.74219,10377
6/28/2017,68585.5,69399,67801.5,68915.79688,68680.91406,10368
6/29/2017,69270,69846.79688,68500,68639,68405.0625,15509
6/30/2017,68400,68750,67850.10156,68325.89844,68093.02344,10072
7/3/2017,68458.5,71250,68201,70859.5,70617.99219,16735
7/4/2017,71260,71500,70029.70313,70350.29688,70110.51563,11002
7/5/2017,70401,71120.39844,70259.89844,70607.39844,70366.75,8300
7/6/2017,70984,71450,70005,70270.60156,70031.10938,12201
7/7/2017,70801.70313,70801.70313,69575,69809.29688,69571.36719,10221
7/10/2017,70379.5,70379.5,69403,69600.20313,69362.99219,1519
7/11/2017,69600,70079.89844,68863.5,69120,68884.4375,9263
7/12/2017,69201,70295,68800,69976.60156,69738.10938,10291
7/13/2017,70300,70400,69526,69662,69424.57813,6505
7/14/2017,69999,70000,69150,69516.20313,69279.27344,5398
7/17/2017,69662,70274,69100,70072.70313,69833.875,8434
7/18/2017,69400,70367.70313,69400,69930.5,69692.16406,7118
7/19/2017,69930.5,70770,69710,70221.5,69982.17188,16349
7/20/2017,70550,70550,69027,69159,68923.28125,7182
7/21/2017,69375,69721,68700,68878.5,68643.75,11184
7/24/2017,69000,69340,68750,68908.89844,68674.03906,6308
7/25/2017,69377,70663.60156,69050,70334.29688,70094.58594,16387
7/26/2017,70388,70555.5,69808.20313,69989.89844,69751.35938,8637
7/27/2017,70200,70300,68510,68706.5,68525.1875,8582
7/28/2017,68660,69700,68501,69119.70313,68937.3125,8239
7/31/2017,69120.70313,69974.79688,69000,69198.79688,69016.20313,8841
8/1/2017,69567,69688.20313,69001,69393.10156,69209.99219,7528
8/2/2017,69276.10156,70999.79688,69276.10156,70810.39844,70623.55469,17215
8/3/2017,70600,70910,68902.20313,69150.39844,68967.92188,14610
8/4/2017,68483.10156,68500,65293.30078,66361.10156,66185.99219,47845
8/7/2017,67100,68182.29688,66505.79688,67821.20313,67642.22656,23514
8/8/2017,67900,68500,66601,66722.20313,66546.13281,11981
8/9/2017,67000,67000,65501,65947,65772.98438,10520
8/10/2017,65799,66365.70313,63400,64100.69922,63931.5625,14500
8/11/2017,63250,65098.89844,62382.10156,63922,63753.32813,16985
8/14/2017,64400,64899.60156,63601.10156,63770.60156,63602.32813,11840
8/16/2017,64525,65987,63300,65783,65609.41406,15564
8/17/2017,66054,66395,64280,64484.5,64314.33984,11287
8/18/2017,64470,64470,63501,63684.10156,63516.05469,12643
8/21/2017,63798.19922,64770,63002,63419.80078,63252.44922,8783
8/22/2017,63050.10156,63999.89844,62432.10156,62555.69922,62390.62891,14404
8/23/2017,62999,63494.89844,62570,62805.89844,62640.16797,12476
8/24/2017,63248,63349.5,62611,63049.69922,62883.32422,7876
8/28/2017,63350,63400,62657.10156,62811.10156,62645.35547,7912
8/29/2017,62949.89844,63200,62400,62907.89844,62741.89844,12683
8/30/2017,63200,63299.89844,62655.60156,62944.80078,62778.70703,5035
8/31/2017,63179.89844,64235.19922,62850,64089.60156,63920.49219,11820
9/1/2017,64090,65499,64090,65293.89844,65121.60547,9059
9/4/2017,65290,65368.39844,63950,64240.10156,64070.58594,8632
9/5/2017,64474.30078,64999,64200,64573.39844,64403.00781,6756
9/6/2017,64260,65330,63709.19922,64990,64818.51172,13562
9/7/2017,65269.89844,65350,64102,64429.80078,64259.78516,5016
9/8/2017,64505,64799.89844,63671,63816.89844,63648.50391,7529
9/11/2017,64010,64799,64010,64449.60156,64279.53516,8300
9/12/2017,64899.89844,65545.60156,64650.10156,65270.80078,65098.56641,10388
9/13/2017,65500,65650,64100,64334.30078,64164.53516,8725
9/14/2017,64430,64599.80078,63690,63840.39844,63671.94141,6532
9/15/2017,63999.89844,64750,63535.80078,64544.30078,64373.98828,12616
9/18/2017,64698,65300,64648.10156,64916.10156,64744.80859,20041
9/19/2017,64648,65248,64003.10156,64087.10156,63917.99219,9349
9/20/2017,65101,65650,63933.10156,64092.10156,63922.98438,15543
9/21/2017,64438,64447.80078,63152.60156,63294.69922,63127.68359,8728
9/22/2017,64000,64000,62650,62938.10156,62772.02344,17031
9/25/2017,63100,63376.60156,61251,62721.89844,62556.38281,15442
9/26/2017,62800,63000,62210.10156,62754.10156,62588.51172,11340
9/27/2017,62720,62999,61501,61746.60156,61583.66797,6870
9/28/2017,61790,62200,61000,61866.39844,61703.15234,15835
9/29/2017,62051,63940,62051,63005.30078,62839.04688,25187
10/3/2017,63480,64000,63160.60156,63404.39844,63237.08984,14576
10/4/2017,63749,63786.5,62750,63029.80078,62863.48047,9071
10/5/2017,63298,63666,62883.80078,63141.5,62974.88672,13683
10/6/2017,63349.89844,64620,63207.89844,64422.69922,64252.70313,10353
10/9/2017,64550,65010.10156,64195.39844,64835.5,64664.41797,6744
10/10/2017,65011,65300,64510.10156,64705.19922,64534.45703,4704
10/11/2017,64949.89844,64970,63269.60156,63437.39844,63270.00781,8383
10/12/2017,64200,64200,63460,63885.60156,63717.01953,5284
10/13/2017,63800.10156,64000,63500,63670.19922,63502.19531,5189
10/16/2017,63602,64049,63101,63636.39844,63468.48047,7701
10/17/2017,63700,64190,63328.10156,63777.10156,63608.80859,4423
10/18/2017,63516.39844,64000,63516.39844,63670.39844,63502.39453,3556
10/19/2017,63670.39844,63898.69922,63207,63522.5,63354.88281,922
10/23/2017,63250,63600,62409.80078,63490.60156,63323.06641,12588
10/24/2017,63450,63574,62981.10156,63064.39844,62897.98828,7750
10/25/2017,63315,63498.89844,62910.5,63089.10156,62922.62891,4021
10/26/2017,63200,63500,62811.89844,63156.10156,62989.44922,5887
10/27/2017,63300,64999,63210.69922,64771.10156,64600.18359,10783
10/30/2017,65000,67343.89844,65000,66779.10156,66602.89844,15489
10/31/2017,66775,67222,65715,66422.5,66247.24219,7407
11/1/2017,66789.89844,66999,65852,66002.5,65828.33594,6273
11/2/2017,66011.20313,66719.89844,65590,65726.89844,65553.46094,4284
11/3/2017,65726.89844,66739.70313,65726.89844,66483.39844,66307.96094,5375
11/6/2017,66500,67800,65911,67399.39844,67221.5625,9355
11/7/2017,67650,67810,65521.5,65712.60156,65539.20313,8918
11/8/2017,65900,66341.60156,65000,65162.39844,64990.44922,5123
11/9/2017,65398.80078,65800,64836,64994.10156,64822.59766,4127
11/10/2017,64995,67749,63614.10156,67359,67181.26563,39944
11/13/2017,66812.20313,69000,66800,68320.89844,68140.60938,20028
11/14/2017,68624.89844,68624.89844,67428,67643.5,67465,5488
11/15/2017,68300,69655.20313,67687.5,68392.29688,68211.83594,18813
11/16/2017,68500,69956,68500,69730.79688,69546.79688,12710
11/17/2017,70000,70500,69195.60156,69437.39844,69254.16406,10991
11/20/2017,69437.39844,69869.89844,68476,68719,68537.66406,4128
11/21/2017,68908,70160,68750,69830.5,69649.26563,12159
11/22/2017,70000,70189,69268.39844,69692.89844,69512.03125,4610
11/23/2017,69799.10156,70200,69001,69189.60156,69010.03906,9563
11/24/2017,69499,69859,69261,69405.5,69225.38281,5505
11/27/2017,69474.5,70450,69405,70215.10156,70032.875,10178
11/28/2017,70130,70325,69480,69597.39844,69416.77344,2739
11/29/2017,69540,69949,69200,69275.10156,69095.32031,8735
11/30/2017,69299,69360,68200.10156,68583.5,68405.51563,7987
12/1/2017,68601,69100,65724.20313,66169.10156,65997.375,11678
12/4/2017,66400,66841.89844,65805,66333.10156,66160.94531,5838
12/5/2017,66336.60156,67000,65705,66842.79688,66669.32813,9024
12/6/2017,66122,67222.10156,66122,66871,66697.46094,5830
12/7/2017,66990,67284.79688,66647.70313,67063.20313,66889.16406,5214
12/8/2017,67251,68337.89844,66845,68226.10156,68049.04688,7178
12/11/2017,68500,69000,67678,67863.5,67687.375,4898
12/12/2017,68240,68240,66280,66407.39844,66235.0625,6244
12/13/2017,66774,67095,65890,66072.60156,65901.13281,6460
12/14/2017,66480,66670,65323.89844,65952.79688,65781.625,5784
12/15/2017,66500,68125,66335.60156,67703.60156,67527.89844,9214
12/18/2017,67400,69350,65810,69184.60156,69005.05469,14066
12/19/2017,68940,69649,68650.20313,69389.70313,69209.625,7912
12/20/2017,69389.70313,69900,68751,68913.79688,68734.94531,5124
12/21/2017,69000,71050,68551,70860.5,70676.60156,12046
12/22/2017,70927,73089,70898.79688,72817.79688,72628.8125,29133
12/26/2017,72600,74500,72160,74062,73869.79688,17525
12/27/2017,74280,74394,72693.10156,73080,72890.34375,14788
12/28/2017,73490,73899,72492.20313,73498,73307.25781,10193
12/29/2017,73499,73950,72101.10156,72357,72169.22656,10899
1/1/2018,72572,73200,71900,72402.89844,72214.99219,7348
1/2/2018,72305,72899.70313,71059.10156,71246.10156,71061.19531,7345
1/3/2018,71680,71899.89844,71000,71173.39844,70988.6875,9083
1/4/2018,71499,71644.89844,70851.20313,71219.89844,71035.04688,4477
1/5/2018,71390,73000,71300,72905.89844,72716.69531,9189
1/8/2018,72900,73570,72287,72610.5,72422.05469,6757
1/9/2018,72965,73270,72020,73025,72835.49219,5587
1/10/2018,73040,73112.39844,72100,72481.5,72293.40625,9006
1/11/2018,72700,72700,71950,72312,72124.33594,4998
1/12/2018,72310,73100,71814.10156,71971,71784.21875,11548
1/15/2018,71971,72500,71350,71534,71348.35938,6503
1/16/2018,71401,71900.5,69889.60156,70284.5,70102.10156,7410
1/17/2018,70480,70751.60156,69731.60156,70420.79688,70238.03906,4005
1/18/2018,70800,70849,68601.5,68804.5,68625.9375,7680
1/19/2018,69100,69399.89844,68500,69156,68976.51563,7715
1/22/2018,69156,69878.29688,68875,69677.29688,69496.46875,3327
1/23/2018,69600,70456,69531.79688,69930.70313,69749.21875,6857
1/24/2018,69700,70171.5,68700,68894.5,68715.70313,6431
1/25/2018,69050,69440,67055.5,67543.60156,67368.3125,7157
1/29/2018,67165,68447.60156,66750,66906.79688,66733.15625,7203
1/30/2018,67300,68446,67010,68261.5,68084.35156,6008
1/31/2018,68395,68798.79688,67215.79688,68113.39844,67936.625,8102
2/1/2018,68115,72750,67200,71776.60156,71590.32031,29028
2/2/2018,71400,71654.89844,68050,69259.39844,69079.65625,19860
2/5/2018,68016.20313,69350,67658.5,68615.10156,68437.03125,12193
2/6/2018,64000,68950,64000,68528.5,68350.64844,21197
2/7/2018,68900,69500,68250,68827.5,68648.875,9654
2/8/2018,69001,70763.5,68800,70171,69988.89063,12304
2/9/2018,69100.10156,70377,68752.20313,70013.79688,69835.07031,4799
2/12/2018,70011,71840,70011,71640.89844,71458.03125,7298
2/14/2018,71720,72606.10156,71650,72329.20313,72144.58594,10260
2/15/2018,72329,72780.60156,71740.79688,72156.20313,71972.02344,7756
2/16/2018,72357,72517,70601.60156,71162.5,70980.85156,5347
2/19/2018,71555,71698,70200,70624,70443.72656,3821
2/20/2018,70635.10156,71100,70430,70825.5,70644.71094,3989
2/21/2018,70855,71999,70703,71787,71603.75781,5414
2/22/2018,71500,71500,69599,70107.79688,69928.83594,4823
2/23/2018,70140,72800,70140,72473.39844,72288.39844,7984
2/26/2018,72550,72980.5,72400,72690.79688,72505.23438,4426
2/27/2018,72670,73149,71660.89844,72665.79688,72480.30469,9668
2/28/2018,72600,73840,72000,73391.60156,73204.25,11901
3/1/2018,73391.60156,74100,72520,72683.60156,72498.07031,5016
3/5/2018,72683,73566.60156,72000,72324.60156,72139.99219,8937
3/6/2018,73000,73000,71310,71475.89844,71293.46094,5388
3/7/2018,71440,71899.10156,70020.60156,70249.20313,70069.88281,6459
3/8/2018,70500,70811.60156,69800,70204.39844,70025.1875,7016
3/9/2018,70759,71379.5,70111.10156,70781.60156,70600.92188,5005
3/12/2018,70950,71333,70800,71094.20313,70912.72656,3757
3/13/2018,70815,72100,70815,71717.29688,71534.22656,4148
3/14/2018,71160,71845.20313,71000,71281.60156,71099.65625,4663
3/15/2018,71225,71945.89844,71086.39844,71738,71554.875,3803
3/16/2018,71670,71670,70000,70211.60156,70032.375,4914
3/19/2018,70500,70895.60156,69699.89844,70074.89844,69896.02344,3928
3/20/2018,69950,70111.70313,69455.60156,69593,69415.35938,2849
3/21/2018,70000,70200,69725,69966.5,69787.91406,4761
3/22/2018,70000,70220,69257.5,69489.29688,69311.91406,3754
3/23/2018,68170,69486,68170,69236.89844,69060.17969,4854
3/26/2018,69237,70399,68800,69961.79688,69783.21875,7329
3/27/2018,70201.5,72888,70201.5,72656,72470.53125,9594
3/28/2018,72001.20313,73650,71610.5,72513.20313,72328.10938,14061
4/2/2018,72700,73333,72542.39844,73122.5,72935.85156,3468
4/3/2018,72975,75799,72800,75502.39844,75309.66406,21139
4/4/2018,75350,76034,73746,74734.20313,74543.4375,11549
4/5/2018,75501,77199,75500.10156,77012.5,76815.92188,16500
4/6/2018,76901,77270,76218.20313,77137.20313,76940.29688,7307
4/9/2018,77137,77400,76700,77243.89844,77046.72656,6579
4/10/2018,77243.89844,77300,76501,76831.10156,76634.98438,3552
4/11/2018,77000,77000,76135.10156,76467.60156,76272.40625,3136
4/12/2018,76499,78363.29688,76150,77613.70313,77415.59375,11854
4/13/2018,77800,78540,77600,78091.39844,77892.0625,10905
4/16/2018,77506,78590,77506,78370.5,78170.45313,4416
4/17/2018,78299,80102,78180.89844,79771.60156,79567.97656,11498
4/18/2018,79999,80100,78950,79069.89844,78868.07813,5399
4/19/2018,79499,79899,79090,79320,79117.52344,5829
4/20/2018,79390,79479.89844,78000,78110.10156,77910.71094,6038
4/23/2018,78300,78742.70313,77600,77961.5,77762.49219,4238
4/24/2018,77600,79060,77600,77948.39844,77749.42188,3784
4/25/2018,78110,78300,76900,77496.39844,77298.57813,4176
4/26/2018,77551,77598,76225,76509.10156,76313.79688,8038
4/27/2018,77179,80570,76901.10156,80413.20313,80207.94531,19559
4/30/2018,80416,81426,79720,79933.5,79729.46094,7899
5/2/2018,79900,81400,79430.89844,79610.79688,79407.58594,7999
5/3/2018,79729,80133.39844,76700,77028.10156,76831.47656,33135
5/4/2018,77880,77899,75595.89844,75721.5,75528.21875,8851
5/7/2018,76000,76695.89844,75610.20313,76115,75920.71875,5681
5/8/2018,76406.89844,76406.89844,75600,75746.79688,75553.45313,4047
5/9/2018,75525,76599,75210,76019.79688,75825.74219,12724
5/10/2018,76540,76540,74750,74881.5,74690.35156,8010
5/11/2018,75300,75400,74300,74675.5,74484.88281,20861
5/14/2018,74750,75152.70313,74515.5,74737.39844,74546.625,3327
5/15/2018,74850,75599,74341.60156,74605,74414.57031,4574
5/16/2018,74500,75098.89844,73978,74873.39844,74682.27344,7566
5/17/2018,74803.39844,75277,74400,74560,74369.67969,4063
5/18/2018,74555,75509,73925.10156,74206.20313,74016.78906,5414
5/21/2018,74400,74449.20313,72863.5,73102.10156,72915.5,4517
5/22/2018,73200,74300,72701,73873.5,73684.92969,3535
5/23/2018,73755.10156,74500,73588.79688,74140.5,73951.24219,4850
5/24/2018,74140.5,74511.29688,73156.10156,73600.70313,73412.82031,3405
5/25/2018,73750,74555,73652,73866.39844,73677.84375,4540
5/28/2018,74100,76497.5,74100,76062.39844,75868.24219,5926
5/29/2018,76001,77429,75250,76392.20313,76197.20313,5286
5/30/2018,76321,77423,75455.39844,77087.60156,76890.82813,4958
5/31/2018,77190,77688,75339,75734,75540.67969,4232
6/1/2018,75811,76774.89844,74400.10156,74848.89844,74657.83594,4375
6/4/2018,75400,75490,74111,74480.60156,74290.48438,3391
6/5/2018,74700,75000,73105,73815.60156,73627.1875,5761
6/6/2018,74064,74691,73410.20313,74282.5,74092.875,4004
6/7/2018,74450,75880,74450,75427.5,75234.96875,4555
6/8/2018,75399.89844,76503,74500,75929,75735.1875,4143
6/11/2018,76249,76751.5,75900.20313,76407.60156,76212.5625,3015
6/12/2018,76860,76860,75353,75580.70313,75387.78125,3000
6/13/2018,75900,76232.5,74952,75048,74856.42969,2476
6/14/2018,75077,75665,74784,75349.60156,75157.25781,3518
6/15/2018,75250,75899,75200,75351.10156,75158.75781,3971
6/18/2018,75480,76250,74200,74359.79688,74169.97656,3810
6/19/2018,74599,75200,73999,74849.79688,74658.72656,3367
6/20/2018,75249.79688,75349.79688,74000,74877.60156,74686.46094,11625
6/21/2018,74990,75500,74566,74771.60156,74580.74219,3478
6/22/2018,75049,76080.39844,74588.79688,75703.39844,75510.15625,3092
6/25/2018,76100,76100,75000,75186.70313,74994.78125,2664
6/26/2018,74880,75548,74705,74972.79688,74781.42188,4297
6/27/2018,75545,75545,73540,74037.5,73848.50781,4778
6/28/2018,74374,74800,72605,72933,72746.82813,13071
6/29/2018,73297.70313,75397.20313,73297.70313,74974.5,74783.125,6906
7/2/2018,75270,75835,74600,75197.79688,75005.84375,3945
7/3/2018,75300,75850,74900,75459.20313,75266.59375,2537
7/4/2018,75499,76350,75050,75897,75703.26563,2761
7/5/2018,76074.60156,76350,75301.10156,75477.39844,75284.72656,2341
7/6/2018,75350,76199,74838.89844,75097.10156,74905.40625,4502
7/9/2018,75499.89844,75900,75097,75505,75312.26563,3521
7/10/2018,75551,76429.39844,75240,75943.89844,75750.04688,5016
7/11/2018,76000,76549,75525,76153.79688,75959.40625,3293
7/12/2018,76500,78178.39844,76405,77611.20313,77413.10156,13063
7/13/2018,77611.20313,77999,76560,77059.79688,76863.08594,3963
7/16/2018,77060,77060,74118.5,74332,74142.25781,7317
7/17/2018,74600,75372.60156,74327,74609,74418.5625,5825
7/18/2018,75248,75490,73666,73852.39844,73663.875,4812
7/19/2018,74404.89844,74920,73939,74475.29688,74285.17969,3949
7/20/2018,74225.29688,77683.5,74100,76812.5,76616.42969,9474
7/23/2018,76999,78000,75712,77782.5,77583.94531,4861
7/24/2018,77848,78267.20313,77057.5,77627.89844,77429.74219,7761
7/25/2018,77115,78900,77115,78208.79688,78009.16406,5727
7/26/2018,78500,78899,78311,78644.79688,78444.05469,4472
7/27/2018,78999,81013.5,78600,80860.5,80654.10156,11401
7/30/2018,80998,81191,79201,79931.39844,79727.35938,7295
7/31/2018,80740,80740,79277.89844,79490.39844,79287.48438,4446
8/1/2018,79987,80396.79688,79200,79578.89844,79429.73438,4888
8/2/2018,79580,79580,78005,78373,78279.20313,5254
8/3/2018,78623,79150,78379.89844,78477.10156,78383.17969,3557
8/6/2018,78485,78935.89844,76501,76892.29688,76800.27344,5089
8/7/2018,76880,77583.39844,76701,77200.20313,77107.80469,4539
8/8/2018,77099.79688,77589.89844,76311.10156,76650.10156,76558.36719,6784
8/9/2018,77077,77450.20313,75411,75995.10156,75904.14844,27709
8/10/2018,76000,76299.70313,74100,74234,74145.16406,13065
8/13/2018,74489.89844,74489.89844,73150,73254,73166.32031,15760
8/14/2018,73504,74300,73400,73819.79688,73731.45313,12251
8/16/2018,73850,74199.89844,73100,73164.70313,73077.14844,7142
8/17/2018,73200,73900,73141,73747.79688,73659.53906,7752
8/20/2018,73999,75089.70313,73500,74761.89844,74672.42188,15186
8/21/2018,75111,75250,74256.70313,74499,74409.83594,11543
8/23/2018,74500,74800,74100,74573.5,74484.25,4828
8/24/2018,74500,75052.60156,73800,74075.89844,73987.25,2937
8/27/2018,74300,74500,74000,74171.89844,74083.13281,2216
8/28/2018,74649,74649,73202.89844,73316.89844,73229.15625,4230
8/29/2018,73640,73640,73200,73286.39844,73198.6875,3222
8/30/2018,73753.89844,74154,73001,73218.79688,73131.17969,5919
8/31/2018,73250,74300,73000,74026.79688,73938.19531,4913
9/3/2018,73777,74170,73000,73038.89844,72951.49219,3917
9/4/2018,73300,73600,70850,71028.89844,70943.89063,8961
9/5/2018,71299,71299,70001,70352.29688,70268.10156,7748
9/6/2018,70799.89844,70984.29688,70100,70830.5,70745.74219,4867
9/7/2018,70881,72000,70632,71252,71166.71875,4849
9/10/2018,71501,71550,70450,70506.5,70422.11719,4334
9/11/2018,70506.5,71100,69600,69769.5,69686,3404
9/12/2018,69860,69959,68201.10156,69143.39844,69060.64844,8913
9/14/2018,69500,70712.89844,69500,70244.29688,70160.22656,6967
9/17/2018,70200,70200,69650.10156,69782.29688,69698.78125,2670
9/18/2018,69782.29688,70119,68500.89844,68731.39844,68649.14844,4569
9/19/2018,69095,69250,67390,67783.39844,67702.27344,11985
9/21/2018,68195,68500,62500,66744.39844,66664.52344,10416
9/24/2018,67000,67000,64450,64568,64490.72656,7655
9/25/2018,64677,67100,63125,65780.60156,65701.88281,17921
9/26/2018,66988,66988,65800,66318.5,66239.13281,4318
9/27/2018,67015,68200,63950.10156,64202.89844,64126.05859,12368
9/28/2018,64500,65737.39844,62300,63598.60156,63522.48828,11536
10/1/2018,64100,64100,62150,63025.60156,62950.17188,12283
10/3/2018,63077,63654,62555.10156,63138.80078,63063.23828,10722
10/4/2018,62699.89844,62699.89844,61400,61603.80078,61530.07422,13688
10/5/2018,61400,61400,60501,61022.19922,60949.17188,9200
10/8/2018,60711,61751,59601,61120.89844,61047.75391,12830
10/9/2018,61899,62700,60660,61997.30078,61923.10156,4980
10/10/2018,61521,64300,61521,63979.60156,63903.03125,6132
10/11/2018,62990,64269.60156,61709.10156,63427.5,63351.59375,6805
10/12/2018,63620,64959.89844,63620,63978.39844,63901.82813,11121
10/15/2018,63625.19922,64579.89844,62000,62600.60156,62525.68359,12243
10/16/2018,62991.89844,63980,62862.10156,63212.89844,63137.24609,6090
10/17/2018,63750,64263.80078,61900,62101.89844,62027.57813,6380
10/19/2018,61965,62690,60900,61967.89844,61893.74219,7567
10/22/2018,62749.89844,62749.89844,61999,62206.89844,62132.44922,4196
10/23/2018,61600,62177,61301,61723.60156,61649.73047,5082
10/24/2018,62440,62700,61805.10156,62350,62275.38281,3986
10/25/2018,62000,62480,60800,61362.5,61289.0625,7477
10/26/2018,61300,63421.5,60666,63056.10156,62980.63672,10200
10/29/2018,63200,64350,62525,63932.19922,63855.6875,5004
10/30/2018,63402.19922,64900,63402.19922,64309.10156,64232.13672,6896
10/31/2018,64342,64900,63684,64498.60156,64421.41016,4183
11/1/2018,64498.60156,65350,64498.10156,64742.10156,64664.62109,4418
11/2/2018,65050,66676.5,65012.39844,66480.79688,66401.23438,6742
11/5/2018,66700,66800,65910,66153.79688,66074.625,3810
11/6/2018,66200,66607.39844,64900,65160.69922,65082.71484,4248
11/7/2018,65670,65933.10156,65177,65565,65486.53516,1058
11/9/2018,65050.10156,66502,64513.10156,66345.10156,66265.71094,10673
11/12/2018,66345,66985,65060.5,65203.10156,65125.07031,4542
11/13/2018,65203.10156,66190,64802.10156,65822.10156,65743.32813,4985
11/14/2018,66100,66740,65240,65546,65467.55469,8200
11/15/2018,65999,66333,65200,65784.89844,65706.17188,7974
11/16/2018,65900,66800,65588.5,65755,65676.3125,5438
11/19/2018,65770,66400,65501,66190.29688,66114.10156,3936
11/20/2018,66200,66330,65713.20313,66024.5,65948.49219,3325
11/21/2018,66251,67568,66110,67324.20313,67246.69531,8262
11/22/2018,67400,68170,67202,67607.39844,67529.5625,6407
11/26/2018,68000,68710,67607.5,68198.79688,68120.28906,10287
11/27/2018,67866.20313,68680,67400,68575.20313,68496.25781,6030
11/28/2018,68501,69340,68360.79688,68792.20313,68713,6588
11/29/2018,69002,69150,68011,68289.89844,68211.27344,7575
11/30/2018,68400,68678.5,67150.89844,67332,67254.48438,5175
12/3/2018,67500,67949,66608,66692.89844,66616.11719,5041
12/4/2018,66800,67137.70313,65932,66128.79688,66052.66406,2992
12/5/2018,66000,66196.60156,65136,65284,65208.83984,3690
12/6/2018,65299,65312.10156,64445.10156,64764.80078,64690.23828,2960
12/7/2018,65269,65700,64864.10156,65574.89844,65499.41016,3550
12/10/2018,64100.10156,64895.39844,64100.10156,64364.60156,64290.50391,3289
12/11/2018,63666,66500,63666,66171.70313,66095.53125,7236
12/12/2018,66272,68490,66222,68146.5,68068.04688,6981
12/13/2018,68280,68899,67102.70313,67463.5,67385.83594,5719
12/14/2018,67299,67500,66050,66335,66258.64063,5721
12/17/2018,66415,67200,66222,66375.10156,66298.6875,3561
12/18/2018,66477,67999,66100,67561.5,67483.71875,4752
12/19/2018,68000,69500,67749.39844,69327,69247.1875,10484
12/20/2018,68750,69900,68750,69049.70313,68970.21094,10183
12/21/2018,69049.70313,69561,66700,67003.89844,66926.75781,9352
12/24/2018,67004,67347,65897,66117.60156,66041.48438,5788
12/26/2018,66200,67503,65105.19922,67319.60156,67242.10156,9920
12/27/2018,67398.89844,67699,66526,66686.39844,66609.625,8775
12/28/2018,67279,67475,66980,67037,66959.82813,4257
12/31/2018,67550,67550,66812.39844,66984.70313,66907.58594,5943
1/1/2019,67299,67299,66500.39844,66801.20313,66724.28906,4193
1/2/2019,66500,67100,66150.70313,66635.5,66558.78906,7531
1/3/2019,66750,67400,66458.70313,66818.20313,66741.27344,4603
1/4/2019,66999.70313,67349.89844,66201,66603.10156,66526.42969,4278
